Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_geographiques_x,coordonnees_geographiques_y
39159,COLONNE,39800,,COLONNE,46.878871718,5.571123692
39165,CONTE,39300,,CONTE,46.74939888,6.007286063
39183,CROTENAY,39300,,CROTENAY,46.755063576,5.813710116
39184,LES CROZETS,39260,,LES CROZETS,46.463378501,5.803856733
39187,CUVIER,39250,,CUVIER,46.838852025,6.066042262
39190,DAMPIERRE,39700,CHATEAUNEUF,DAMPIERRE,47.173242784,5.742542149
39198,DOLE,39100,GOUX,DOLE,47.075502708,5.500897034
39202,DOURNON,39110,,DOURNON,46.932072089,5.970227176
39208,ENTRE DEUX MONTS,39150,,ENTRE DEUX MONTS,46.642011976,5.963605152
39209,VAL D EPY,39160,,VAL D EPY,46.389785344,5.397605725
39209,VAL D EPY,39160,POISOUX,VAL D EPY,46.389785344,5.397605725
39227,FONCINE LE BAS,39520,,FONCINE LE BAS,46.632541823,6.029840241
39239,LA FRASNEE,39130,,LA FRASNEE,46.561602478,5.801796528
39241,FREBUANS,39570,,FREBUANS,46.649827516,5.483604886
39246,GENDREY,39350,,GENDREY,47.196649705,5.684898076
39247,GENOD,39240,,GENOD,46.357353064,5.528946935
39252,GEVRY,39100,,GEVRY,47.035327626,5.445557421
39262,GREDISANS,39290,,GREDISANS,47.162128497,5.516941245
39270,JOUHE,39100,,JOUHE,47.140124013,5.485684516
39271,LAC DES ROUGES TRUITES,39150,,LAC DES ROUGES TRUITES,46.60065047,6.010011107
39273,MONTLAINSIA,39320,LAINS,MONTLAINSIA,46.378185025,5.48426236
39274,LAJOUX,39310,,LAJOUX,46.391447954,6.009039108
39275,LAMOURA,39310,,LAMOURA,46.40823671,5.984038967
39281,LE LATET,39300,,LE LATET,46.803119068,5.940781302
39290,VALZIN EN PETITE MONTAGNE,39240,CHATONNAY,VALZIN EN PETITE MONTAGNE,46.431656241,5.585594549
39290,VALZIN EN PETITE MONTAGNE,39240,SAVIGNA,VALZIN EN PETITE MONTAGNE,46.431656241,5.585594549
39315,MARNOZ,39110,,MARNOZ,46.953297707,5.836372293
39321,MENETRU LE VIGNOBLE,39210,,MENETRU LE VIGNOBLE,46.774354455,5.63503653
39323,MENOTEY,39290,,MENOTEY,47.167934511,5.502116081
39331,MIGNOVILLARD,39250,ESSAVILLY,MIGNOVILLARD,46.77774079,6.140716692
39333,MOIRANS EN MONTAGNE,39260,,MOIRANS EN MONTAGNE,46.439030252,5.738233396
39339,CHASSAL MOLINGES,39360,MOLINGES,CHASSAL MOLINGES,46.357518899,5.778193947
39346,MONTAGNA LE RECONDUIT,39160,,MONTAGNA LE RECONDUIT,46.455127161,5.390963459
39350,MONTBARREY,39380,,MONTBARREY,47.021128569,5.637898735
39352,MONTEPLAIN,39700,,MONTEPLAIN,47.159291922,5.711273737
39362,MONTMOROT,39570,SAVAGNA,MONTMOROT,46.686944498,5.519930879
39365,MONT SOUS VAUDREY,39380,,MONT SOUS VAUDREY,46.963464671,5.594681926
39368,HAUTS DE BIENNE,39400,MOREZ,HAUTS DE BIENNE,46.514383984,5.995902986
39377,MUTIGNEY,39290,,MUTIGNEY,47.282179463,5.530310611
39378,LES TROIS CHATEAUX,39160,CHAZELLES,LES TROIS CHATEAUX,46.419552874,5.35630085
39389,NEY,39300,,NEY,46.733269611,5.886033121
39401,OUSSIERES,39800,,OUSSIERES,46.91476086,5.5983525
39413,LA PESSE,39370,,LA PESSE,46.286598529,5.852910175
39421,LE PIN,39210,,LE PIN,46.708738989,5.569799328
39427,PLENISE,39250,,PLENISE,46.815727552,6.019918298
39432,POINTRE,39290,,POINTRE,47.222088116,5.490201167
39439,PORT LESNEY,39330,,PORT LESNEY,46.998038554,5.819409365
39441,PREMANON,39220,,PREMANON,46.454237047,6.034414347
39441,PREMANON,39400,,PREMANON,46.454237047,6.034414347
39441,PREMANON,39400,LA DOYE,PREMANON,46.454237047,6.034414347
39445,PUBLY,39570,,PUBLY,46.629380994,5.651355043
39451,RANCHOT,39700,,RANCHOT,47.158818568,5.718439872
39453,RAVILLOLES,39170,,RAVILLOLES,46.433165106,5.799597361
39456,RELANS,39140,,RELANS,46.766295135,5.438254326
39460,LA RIXOUSE,39200,,LA RIXOUSE,46.468628782,5.869772822
39461,RIX,39250,,RIX,46.762187152,6.055388051
39462,ROCHEFORT SUR NENON,39700,,ROCHEFORT SUR NENON,47.122707197,5.556668966
39463,ROGNA,39360,,ROGNA,46.327958129,5.743416191
39464,ROMAIN,39350,,ROMAIN,47.208130492,5.718176634
39465,ROMANGE,39700,,ROMANGE,47.160567139,5.594062305
39466,ROSAY,39190,,ROSAY,46.533842963,5.45228413
39473,SAFFLOZ,39130,,SAFFLOZ,46.669487801,5.862961349
39475,ST AMOUR,39160,,ST AMOUR,46.43748493,5.336187808
39478,ST CLAUDE,39200,,ST CLAUDE,46.408714547,5.875920618
39478,ST CLAUDE,39200,RANCHETTE,ST CLAUDE,46.408714547,5.875920618
39485,VAL SURAN,39320,VILLECHANTRIA,VAL SURAN,46.386313329,5.443105612
39499,SALIGNEY,39350,,SALIGNEY,47.222572814,5.637117178
39512,SERGENON,39120,,SERGENON,46.902431319,5.466598938
39528,THERVAY,39290,,THERVAY,47.2404251,5.609355488
39531,THOIRIA,39130,,THOIRIA,46.519953715,5.745508018
39533,TOULOUSE LE CHATEAU,39230,,TOULOUSE LE CHATEAU,46.821901729,5.583200112
39535,TOURMONT,39800,,TOURMONT,46.866454335,5.666886157
39537,TRENAL,39190,MALLEREY,TRENAL,46.636413188,5.462495579
39547,VAUX LES ST CLAUDE,39360,,VAUX LES ST CLAUDE,46.354438534,5.733092961
39554,VERS EN MONTAGNE,39300,,VERS EN MONTAGNE,46.822604146,5.912529103
39570,VILLERS LES BOIS,39120,,VILLERS LES BOIS,46.92589115,5.568822324
39576,VAL SONNETTE,39190,VINCELLES,VAL SONNETTE,46.602897042,5.464680776
39579,VIRY,39360,,VIRY,46.297269989,5.730985713
40002,AMOU,40330,,AMOU,43.593342475,-0.744139434
40003,ANGOUME,40990,,ANGOUME,43.69940642,-1.142048034
40006,ARENGOSSE,40110,,ARENGOSSE,44.033746808,-0.78716253
40012,ARTASSENX,40090,,ARTASSENX,43.845440371,-0.396230335
40014,ARUE,40120,,ARUE,44.057941298,-0.355094043
40020,AURICE,40500,,AURICE,43.803186809,-0.598653848
40023,BAIGTS,40380,,BAIGTS,43.68757691,-0.792811132
40043,BIAS,40170,,BIAS,44.13518608,-1.229105
40046,BISCARROSSE,40600,,BISCARROSSE,44.409026899,-1.177053396
40051,BOUGUE,40090,,BOUGUE,43.903041811,-0.398148271
40054,BRASSEMPOUY,40330,,BRASSEMPOUY,43.631592689,-0.7020353
40064,CANENX ET REAUT,40090,,CANENX ET REAUT,43.999175498,-0.464795626
40082,CLASSUN,40320,,CLASSUN,43.715213684,-0.391195206
40085,COMMENSACQ,40210,,COMMENSACQ,44.212287249,-0.830448021
40088,DAX,40100,,DAX,43.700942579,-1.059655968
40091,DUHORT BACHEN,40800,,DUHORT BACHEN,43.717375947,-0.321250932
40096,ESTIGARDE,40240,,ESTIGARDE,44.036870818,-0.116005534
40099,FARGUES,40500,,FARGUES,43.724887239,-0.452117024
40100,LE FRECHE,40190,,LE FRECHE,43.925497282,-0.244670967
40117,GRENADE SUR L ADOUR,40270,,GRENADE SUR L ADOUR,43.792363353,-0.423044644
40120,HASTINGUES,40300,,HASTINGUES,43.515121696,-1.118977154
40122,HAUT MAUCO,40280,,HAUT MAUCO,43.829094158,-0.562370508
40132,LABATUT,40300,,LABATUT,43.552691205,-0.997914696
40143,LAMOTHE,40250,,LAMOTHE,43.796344538,-0.660316777
40154,LEVIGNACQ,40170,,LEVIGNACQ,44.009701964,-1.153799885
40155,LINXE,40260,,LINXE,43.929131809,-1.218426792
40158,LOSSE,40240,,LOSSE,44.095055209,-0.090213513
40159,LOUER,40380,,LOUER,43.75599275,-0.891179328
40161,LUBBON,40240,,LUBBON,44.115606461,-0.016584044
40172,MANT,40700,,MANT,43.592037743,-0.502433349
40180,MEILHAN,40400,,MEILHAN,43.859813633,-0.695913305
40185,MIRAMONT SENSACQ,40320,,MIRAMONT SENSACQ,43.593590874,-0.321448312
40188,MOMUY,40700,,MOMUY,43.61660143,-0.639433804
40191,MONTAUT,40500,,MONTAUT,43.727981047,-0.656722122
40196,MONTSOUE,40500,,MONTSOUE,43.730292246,-0.506686745
40197,MORCENX LA NOUVELLE,40110,ARJUZANX,MORCENX LA NOUVELLE,44.027444243,-0.904619169
40197,MORCENX LA NOUVELLE,40110,GARROSSE,MORCENX LA NOUVELLE,44.027444243,-0.904619169
40197,MORCENX LA NOUVELLE,40110,MORCENX,MORCENX LA NOUVELLE,44.027444243,-0.904619169
40198,MORGANX,40700,,MORGANX,43.604232307,-0.572098175
40210,ONESSE LAHARIE,40110,,ONESSE LAHARIE,44.072245005,-1.025897467
40212,ORTHEVIELLE,40300,,ORTHEVIELLE,43.56395409,-1.146677266
40214,OSSAGES,40290,,OSSAGES,43.55773471,-0.877794806
40227,PISSOS,40410,RICHET,PISSOS,44.295646323,-0.780698787
40232,POUDENX,40700,,POUDENX,43.583430106,-0.591940492
40235,POYANNE,40380,,POYANNE,43.753979,-0.815698512
40237,PRECHACQ LES BAINS,40465,,PRECHACQ LES BAINS,43.755994816,-0.919904236
40246,SABRES,40630,,SABRES,44.14619657,-0.735131289
40254,ST CRICQ DU GAVE,40300,,ST CRICQ DU GAVE,43.526303724,-1.0113674
40256,ST ETIENNE D ORTHE,40300,,ST ETIENNE D ORTHE,43.590051104,-1.186781149
40259,ST GEIN,40190,,ST GEIN,43.831028434,-0.305375076
40262,ST GOR,40120,,ST GOR,44.070250667,-0.235043151
40264,ST JEAN DE MARSACQ,40230,,ST JEAN DE MARSACQ,43.619007494,-1.26276892
40270,ST LOUBOUER,40320,,ST LOUBOUER,43.680013282,-0.41850277
40271,STE MARIE DE GOSSE,40390,,STE MARIE DE GOSSE,43.552081155,-1.23209285
40284,ST VINCENT DE TYROSSE,40230,,ST VINCENT DE TYROSSE,43.659120112,-1.300298151
40288,SARBAZAN,40120,,SARBAZAN,44.013916899,-0.311866588
40294,SAUGNAC ET CAMBRAN,40180,,SAUGNAC ET CAMBRAN,43.672674073,-0.98933247
40295,SAUGNAC ET MURET,40410,,SAUGNAC ET MURET,44.390065563,-0.855614301
40296,SEIGNOSSE,40510,,SEIGNOSSE,43.702469605,-1.398404041
40304,SOORTS HOSSEGOR,40150,,SOORTS HOSSEGOR,43.667907771,-1.412383964
40308,SORT EN CHALOSSE,40180,,SORT EN CHALOSSE,43.682520565,-0.926307905
40311,TALLER,40260,,TALLER,43.885351713,-1.062354348
40319,TRENSACQ,40630,,TRENSACQ,44.22363645,-0.715373355
40320,UCHACQ ET PARENTIS,40090,,UCHACQ ET PARENTIS,43.946147899,-0.547652976
40327,VIELLE SOUBIRAN,40240,,VIELLE SOUBIRAN,44.055391697,-0.171522337
41006,AUTAINVILLE,41240,,AUTAINVILLE,47.884021785,1.420955866
41009,AVERDON,41330,,AVERDON,47.68562865,1.301002824
41013,BAUZY,41250,,BAUZY,47.529565614,1.610991207
41014,BEAUCHENE,41170,,BEAUCHENE,47.942830971,0.971085375
41019,BOISSEAU,41290,,BOISSEAU,47.773629018,1.305789276
41020,BONNEVEAU,41800,,BONNEVEAU,47.812892846,0.759962379
41024,BOURSAY,41270,,BOURSAY,48.018674034,0.988153833
41032,CHAILLES,41120,,CHAILLES,47.539172361,1.315436139
41036,CHAON,41600,,CHAON,47.61213366,2.162712645
41039,LA CHAPELLE ST MARTIN EN PLAINE,41500,,LA CHAPELLE ST MARTIN EN PLAINE,47.733142427,1.411796578
41042,CHATEAUVIEUX,41110,,CHATEAUVIEUX,47.219945363,1.360985836
41051,CHISSAY EN TOURAINE,41400,,CHISSAY EN TOURAINE,47.35381639,1.135639161
41052,CHITENAY,41120,,CHITENAY,47.491503365,1.367077118
41055,VALLOIRE SUR CISSE,41150,CHOUZY SUR CISSE,VALLOIRE SUR CISSE,47.533245963,1.214674897
41057,CONAN,41290,,CONAN,47.741290263,1.297744095
41059,LE CONTROIS EN SOLOGNE,41120,OUCHAMPS,LE CONTROIS EN SOLOGNE,47.43029984,1.369445573
41069,COUR SUR LOIRE,41500,,COUR SUR LOIRE,47.658108404,1.414729639
41070,VALLEE DE RONSARD,41800,COUTURE SUR LOIR,VALLEE DE RONSARD,47.747314519,0.671218694
41074,DHUIZON,41220,,DHUIZON,47.587920551,1.674955163
41078,EPUISAY,41360,,EPUISAY,47.894372591,0.927712837
41084,LA FERTE IMBAULT,41300,,LA FERTE IMBAULT,47.402120179,1.959256974
41086,FONTAINES EN SOLOGNE,41250,,FONTAINES EN SOLOGNE,47.487880408,1.549800537
41093,FRANCAY,41190,,FRANCAY,47.618179315,1.107952193
41095,FRETEVAL,41160,,FRETEVAL,47.890219024,1.205981511
41097,GIEVRES,41130,,GIEVRES,47.289495929,1.670362702
41100,LES HAYES,41800,,LES HAYES,47.698985645,0.779964932
41103,HUISSEAU EN BEAUCE,41310,,HUISSEAU EN BEAUCE,47.722668076,1.010970172
41113,LAVARDIN,41800,,LAVARDIN,47.736679388,0.886292597
41114,LESTIOU,41500,,LESTIOU,47.748706705,1.565683821
41121,LA MADELEINE VILLEFROUIN,41370,,LA MADELEINE VILLEFROUIN,47.777188234,1.388970786
41126,MAREUIL SUR CHER,41110,,MAREUIL SUR CHER,47.275514775,1.303631631
41127,LA MAROLLE EN SOLOGNE,41210,,LA MAROLLE EN SOLOGNE,47.583282776,1.789382492
41129,MASLIVES,41250,,MASLIVES,47.632641927,1.482931531
41142,VALENCISSE,41190,CHAMBON SUR CISSE,VALENCISSE,47.575941875,1.19881985
41146,MONTHOU SUR CHER,41400,,MONTHOU SUR CHER,47.351588225,1.291462511
41148,MONTLIVAULT,41350,,MONTLIVAULT,47.636474529,1.445736975
41150,MONT PRES CHAMBORD,41250,,MONT PRES CHAMBORD,47.557634439,1.448268768
41161,NOUAN LE FUZELIER,41600,,NOUAN LE FUZELIER,47.536402119,2.029320692
41164,NOYERS SUR CHER,41140,,NOYERS SUR CHER,47.283261696,1.410751079
41166,OISLY,41700,,OISLY,47.394729917,1.376078016
41171,OUCQUES LA NOUVELLE,41290,BEAUVILLIERS,OUCQUES LA NOUVELLE,47.813111101,1.278025087
41173,BEAUCE LA ROMAINE,41240,TRIPLEVILLE,BEAUCE LA ROMAINE,47.937356169,1.461779181
41179,LE POISLAY,41270,,LE POISLAY,48.070635239,1.070896966
41180,PONTLEVOY,41400,,PONTLEVOY,47.39679428,1.230219527
41181,POUILLE,41110,,POUILLE,47.307739949,1.277871451
41185,PRUNIERS EN SOLOGNE,41200,,PRUNIERS EN SOLOGNE,47.340497196,1.679533147
41196,RUAN SUR EGVONNE,41270,,RUAN SUR EGVONNE,48.014569226,1.135904553
41199,ST AMAND LONGPRE,41310,,ST AMAND LONGPRE,47.684045682,1.000318105
41203,ST BOHAIRE,41330,,ST BOHAIRE,47.643987857,1.239239962
41206,ST DENIS SUR LOIRE,41000,,ST DENIS SUR LOIRE,47.633971235,1.372589288
41216,ST JEAN FROIDMENTEL,41160,,ST JEAN FROIDMENTEL,47.961561944,1.211518042
41220,ST LAURENT NOUAN,41220,NOUAN SUR LOIRE,ST LAURENT NOUAN,47.709529246,1.625294335
41221,ST LEONARD EN BEAUCE,41370,,ST LEONARD EN BEAUCE,47.82388878,1.365069281
41239,SEIGY,41110,,SEIGY,47.254282052,1.383211575
41246,SEUR,41120,,SEUR,47.513018943,1.337737629
41248,COUETRON AU PERCHE,41170,OIGNY,COUETRON AU PERCHE,48.056107115,0.893836646
41248,COUETRON AU PERCHE,41170,ST AVIT,COUETRON AU PERCHE,48.056107115,0.893836646
41254,LE TEMPLE,41170,,LE TEMPLE,47.931115142,0.933866997
41258,THESEE,41140,,THESEE,47.324149257,1.330762094
41259,THORE LA ROCHETTE,41100,,THORE LA ROCHETTE,47.786429787,0.970738108
41260,THOURY,41220,,THOURY,47.615016418,1.610787159
41269,VENDOME,41100,,VENDOME,47.801453788,1.061110362
41277,VILLEBOUT,41270,,VILLEBOUT,47.987620733,1.17269274
41283,VILLEMARDY,41100,,VILLEMARDY,47.727586491,1.186367605
41285,VILLENY,41220,,VILLENY,47.62278091,1.751868466
41291,VILLETRUN,41100,,VILLETRUN,47.786686593,1.166427214
41292,VILLEXANTON,41500,,VILLEXANTON,47.74145651,1.445345383
41293,VILLIERSFAUX,41100,,VILLIERSFAUX,47.746001958,0.981233706
41294,VILLIERS SUR LOIR,41100,,VILLIERS SUR LOIR,47.809078281,0.997655509
42006,APINAC,42550,,APINAC,45.392236674,3.994151071
42009,ARTHUN,42130,,ARTHUN,45.76879931,4.038673958
42012,BARD,42600,,BARD,45.59259355,3.998202233
42019,BOEN SUR LIGNON,42130,,BOEN SUR LIGNON,45.750952844,4.008451739
42025,BOYER,42460,,BOYER,46.097352349,4.214479646
42031,CALOIRE,42240,,CALOIRE,45.414488662,4.235465894
42035,CEZAY,42130,,CEZAY,45.802354154,3.964897527
42038,CHALAIN LE COMTAL,42600,,CHALAIN LE COMTAL,45.641111266,4.171740743
42051,LA CHAPELLE VILLARS,42410,,LA CHAPELLE VILLARS,45.478421875,4.715459813
42054,CHATELNEUF,42940,,CHATELNEUF,45.638892654,3.979318564
42056,CHAVANAY,42410,,CHAVANAY,45.419102162,4.728137881
42059,CHAZELLES SUR LYON,42140,,CHAZELLES SUR LYON,45.629042747,4.374038779
42087,ECOTAY L OLME,42600,,ECOTAY L OLME,45.587203581,4.045641272
42089,ESSERTINES EN CHATELNEUF,42600,,ESSERTINES EN CHATELNEUF,45.618416468,3.999492551
42116,JURE,42430,,JURE,45.891060602,3.894519409
42117,LAVIEU,42560,,LAVIEU,45.540331109,4.042601287
42118,LAY,42470,,LAY,45.968353564,4.240752388
42127,MABLY,42300,,MABLY,46.092391201,4.063429006
42131,MAIZILLY,42750,,MAIZILLY,46.176107994,4.243242481
42134,MARCILLY LE CHATEL,42130,,MARCILLY LE CHATEL,45.688879968,4.028880458
42137,MARGERIE CHANTAGRET,42560,,MARGERIE CHANTAGRET,45.524626595,4.053116851
42145,MONTAGNY,42840,,MONTAGNY,46.032763738,4.22539819
42147,MONTBRISON,42600,,MONTBRISON,45.600733641,4.072033152
42148,MONTCHAL,42360,,MONTCHAL,45.823813373,4.328037694
42151,MORNAND EN FOREZ,42600,,MORNAND EN FOREZ,45.671801611,4.119516704
42156,NEULISE,42590,,NEULISE,45.900226166,4.168375301
42167,PAVEZIN,42410,,PAVEZIN,45.465008537,4.660600336
42169,PERIGNEUX,42380,,PERIGNEUX,45.44738725,4.14315814
42170,PERREUX,42120,,PERREUX,46.040293157,4.144536977
42177,POUILLY SOUS CHARLIEU,42720,,POUILLY SOUS CHARLIEU,46.135018211,4.132318123
42179,PRALONG,42600,,PRALONG,45.660323645,4.019968002
42182,RENAISON,42370,,RENAISON,46.047618813,3.908846952
42183,LA RICAMARIE,42150,,LA RICAMARIE,45.403775724,4.368677928
42184,RIORGES,42153,,RIORGES,46.043414056,4.03472594
42188,ROCHE,42600,,ROCHE,45.616235528,3.921343263
42197,STE AGATHE LA BOUTERESSE,42130,,STE AGATHE LA BOUTERESSE,45.743834223,4.050626141
42198,ST ALBAN LES EAUX,42370,,ST ALBAN LES EAUX,46.006079321,3.931819237
42202,ST BARTHELEMY LESTRA,42110,,ST BARTHELEMY LESTRA,45.718336922,4.328035994
42207,ST CHAMOND,42400,,ST CHAMOND,45.470082658,4.502048914
42210,STE CROIX EN JAREZ,42800,,STE CROIX EN JAREZ,45.477305341,4.633926128
42218,ST ETIENNE,42000,,ST ETIENNE,45.43022811,4.378746004
42218,ST ETIENNE,42100,,ST ETIENNE,45.43022811,4.378746004
42221,STE FOY ST SULPICE,42110,,STE FOY ST SULPICE,45.776695709,4.109252549
42227,ST GEORGES EN COUZAN,42990,,ST GEORGES EN COUZAN,45.706844613,3.930290261
42232,ST HAON LE CHATEL,42370,,ST HAON LE CHATEL,46.065290481,3.916789144
42234,ST HEAND,42570,,ST HEAND,45.530907216,4.381356817
42235,ST HILAIRE CUSSON LA VALMITTE,42380,,ST HILAIRE CUSSON LA VALMITTE,45.368399466,4.059697773
42238,ST JEAN LA VETRE,42440,,ST JEAN LA VETRE,45.775065395,3.792031848
42239,ST JEAN ST MAURICE SUR LOIRE,42155,,ST JEAN ST MAURICE SUR LOIRE,45.957614223,3.985543843
42239,ST JEAN ST MAURICE SUR LOIRE,42155,ST MAURICE SUR LOIRE,ST JEAN ST MAURICE SUR LOIRE,45.957614223,3.985543843
42247,ST JUST EN BAS,42990,,ST JUST EN BAS,45.730947291,3.880141552
42257,ST MARTIN D ESTREAUX,42620,,ST MARTIN D ESTREAUX,46.209754285,3.817690007
42268,VEZELIN SUR LOIRE,42260,DANCE,VEZELIN SUR LOIRE,45.888000091,4.053935271
42279,ST JUST ST RAMBERT,42170,ST JUST SUR LOIRE,ST JUST ST RAMBERT,45.490390017,4.250091355
42280,ST REGIS DU COIN,42660,,ST REGIS DU COIN,45.2894045,4.455375917
42283,ST ROMAIN EN JAREZ,42800,,ST ROMAIN EN JAREZ,45.565258932,4.541610659
42284,ST ROMAIN LA MOTTE,42640,,ST ROMAIN LA MOTTE,46.081888357,3.995735165
42285,ST ROMAIN LE PUY,42610,,ST ROMAIN LE PUY,45.55671828,4.131450735
42310,THELIS LA COMBE,42220,,THELIS LA COMBE,45.336125553,4.547805208
42311,LA TOUR EN JAREZ,42580,,LA TOUR EN JAREZ,45.488574987,4.398100475
42328,VERRIERES EN FOREZ,42600,,VERRIERES EN FOREZ,45.568277027,3.989269973
42332,VILLEREST,42300,,VILLEREST,45.997340531,4.027486709
42335,VIRICELLES,42140,,VIRICELLES,45.654037268,4.381925968
42336,VIRIGNEUX,42140,,VIRIGNEUX,45.68716094,4.346637642
43013,VISSAC AUTEYRAC,43300,VISSAC,VISSAC AUTEYRAC,45.113475055,3.654306372
43031,BLASSAC,43380,,BLASSAC,45.161505284,3.384774107
43041,BRIVES CHARENSAC,43700,,BRIVES CHARENSAC,45.046462397,3.924721721
43044,CERZAT,43380,,CERZAT,45.158965332,3.471885327
43050,CHAMBEZON,43410,,CHAMBEZON,45.381350766,3.239965317
43053,CHAMPCLAUSE,43260,,CHAMPCLAUSE,45.024711245,4.160698923
43053,CHAMPCLAUSE,43430,,CHAMPCLAUSE,45.024711245,4.160698923
43056,CHANTEUGES,43300,,CHANTEUGES,45.068477838,3.530703708
43058,LA CHAPELLE D AUREC,43120,,LA CHAPELLE D AUREC,45.330336526,4.205841533
43059,LA CHAPELLE GENESTE,43160,,LA CHAPELLE GENESTE,45.353380244,3.6741806
43072,LA CHOMETTE,43230,,LA CHOMETTE,45.227246293,3.466025518
43073,CISTRIERES,43160,,CISTRIERES,45.32968499,3.609156002
43083,CUBELLES,43170,,CUBELLES,44.996949737,3.563890591
43085,DESGES,43300,,DESGES,45.02227252,3.442112381
43086,DOMEYRAT,43230,,DOMEYRAT,45.245638895,3.505269116
43090,ESPLANTAS VAZEILLES,43170,ESPLANTAS,ESPLANTAS VAZEILLES,44.901995132,3.560512559
43094,FERRUSSAC,43300,,FERRUSSAC,45.085521063,3.404954735
43100,FRUGIERES LE PIN,43230,,FRUGIERES LE PIN,45.27109329,3.498833938
43103,GRENIER MONTGON,43450,,GRENIER MONTGON,45.286141156,3.209606254
43105,JAVAUGUES,43100,,JAVAUGUES,45.291777822,3.49089765
43116,LAVAL SUR DOULON,43440,,LAVAL SUR DOULON,45.354623002,3.567227696
43117,LAVAUDIEU,43100,,LAVAUDIEU,45.262541324,3.454414025
43132,MAZEYRAT D ALLIER,43300,REILHAC,MAZEYRAT D ALLIER,45.128344522,3.528548215
43135,LE MONASTIER SUR GAZEILLE,43150,,LE MONASTIER SUR GAZEILLE,44.934198595,4.007890149
43142,MONTREGARD,43290,,MONTREGARD,45.159818337,4.355380147
43144,MOUDEYRES,43150,,MOUDEYRES,44.948902182,4.103387814
43148,PAULHAGUET,43230,,PAULHAGUET,45.218480504,3.514762096
43153,PONT SALOMON,43330,,PONT SALOMON,45.335389371,4.243357979
43155,PRADES,43300,,PRADES,45.024347358,3.594301609
43156,PRESAILLES,43150,,PRESAILLES,44.890483131,4.044074272
43173,ST CHRISTOPHE D ALLIER,43340,,ST CHRISTOPHE D ALLIER,44.848660996,3.702177898
43174,ST CHRISTOPHE SUR DOLAISON,43370,,ST CHRISTOPHE SUR DOLAISON,44.989698804,3.825696137
43175,ST CIRGUES,43380,,ST CIRGUES,45.13437094,3.388678568
43177,ST DIDIER EN VELAY,43140,,ST DIDIER EN VELAY,45.309786605,4.285042796
43183,STE EUGENIE DE VILLENEUVE,43230,,STE EUGENIE DE VILLENEUVE,45.141856043,3.630723211
43191,ST GERON,43360,,ST GERON,45.33550957,3.294169471
43194,ST HOSTIEN,43260,,ST HOSTIEN,45.078009813,4.048968385
43195,ST ILPIZE,43380,,ST ILPIZE,45.199719257,3.406337674
43199,ST JEURES,43200,,ST JEURES,45.10402727,4.211757196
43202,ST JULIEN DES CHAZES,43300,,ST JULIEN DES CHAZES,45.048034196,3.575677847
43203,ST JULIEN DU PINET,43200,,ST JULIEN DU PINET,45.146760672,4.047992821
43204,ST JULIEN MOLHESABATE,43220,,ST JULIEN MOLHESABATE,45.190017602,4.437242732
43206,ST JUST PRES BRIOUDE,43100,,ST JUST PRES BRIOUDE,45.232352018,3.33122427
43208,STE MARGUERITE,43230,,STE MARGUERITE,45.210089741,3.582327621
43212,ST PAL DE CHALENCON,43500,,ST PAL DE CHALENCON,45.347750852,3.962637982
43216,ST PAULIEN,43350,,ST PAULIEN,45.134941096,3.820856152
43222,ST PRIVAT DU DRAGON,43380,,ST PRIVAT DU DRAGON,45.194513669,3.443161878
43230,ST VINCENT,43800,,ST VINCENT,45.15230863,3.898426235
43242,TAILHAC,43300,,TAILHAC,45.050480003,3.457560298
43249,VALPRIVAS,43210,,VALPRIVAS,45.321688533,4.046695516
43254,VAZEILLES LIMANDRE,43320,,VAZEILLES LIMANDRE,45.116784388,3.694103379
43264,VILLENEUVE D ALLIER,43380,,VILLENEUVE D ALLIER,45.194570704,3.378024179
43268,YSSINGEAUX,43200,,YSSINGEAUX,45.139385828,4.131210541
44002,AIGREFEUILLE SUR MAINE,44140,,AIGREFEUILLE SUR MAINE,47.071508947,-1.415430336
44005,CHAUMES EN RETZ,44680,CHEMERE,CHAUMES EN RETZ,47.149344449,-1.922020061
44006,ASSERAC,44410,PONT D ARMES,ASSERAC,47.438121326,-2.412813329
44021,VILLENEUVE EN RETZ,44580,BOURGNEUF EN RETZ,VILLENEUVE EN RETZ,47.034367431,-1.907401509
44024,BRAINS,44830,,BRAINS,47.170320147,-1.726091938
44031,LA CHAPELLE GLAIN,44670,,LA CHAPELLE GLAIN,47.620034524,-1.194978801
44050,CROSSAC,44160,,CROSSAC,47.404509965,-2.153566987
44054,ERBRAY,44110,,ERBRAY,47.669017594,-1.321549645
44057,FEGREAC,44460,,FEGREAC,47.580426233,-2.024828744
44063,GETIGNE,44190,,GETIGNE,47.08117663,-1.217596749
44065,GRAND AUVERNE,44520,,GRAND AUVERNE,47.576044916,-1.311740011
44068,GUENROUET,44530,,GUENROUET,47.503601951,-1.955735038
44069,GUERANDE,44350,CLIS,GUERANDE,47.331426538,-2.416497378
44069,GUERANDE,44350,SAILLE,GUERANDE,47.331426538,-2.416497378
44074,INDRE,44610,BASSE INDRE,INDRE,47.198523375,-1.671157283
44077,JOUE SUR ERDRE,44440,,JOUE SUR ERDRE,47.509185998,-1.429276248
44082,LIGNE,44850,,LIGNE,47.400890397,-1.38120556
